NumThreads,LockType,HoldTimeNanos,MinIdleTimeMics,25PercIdleTimeMics,50PercIdleTimeMics,75PercIdleTimeMics,99PercIdleTimeMics,MaxIdleTimeMics
1,NaiveAggressiveSpinLock,32,0,0,0,0,0,7.59740868905722
1,NaiveAggressiveSpinLock,128,0,0,0,0,0,0.330322116915531
1,NaiveAggressiveSpinLock,512,0,0,0,0,0,0.660644233831063
1,NaiveAggressiveSpinLock,2048,0,0,0,0,0,0
1,NaiveAggressiveSpinLock,8192,0,0,0,0,0,0.660644233831063
2,NaiveAggressiveSpinLock,32,0,0,0,0,0,1.32128846766213
2,NaiveAggressiveSpinLock,128,0,0,0,0,0.330322116915531,10.9006298582125
2,NaiveAggressiveSpinLock,512,0,0,0,0,0,8.58837503980381
2,NaiveAggressiveSpinLock,2048,0,0,0,0,0,0.660644233831063
2,NaiveAggressiveSpinLock,8192,0,0,0,0,0,8.91869715671935
3,NaiveAggressiveSpinLock,32,0,0,0,0,0.330322116915531,1.32128846766213
3,NaiveAggressiveSpinLock,128,0,0,0,0.330322116915531,0.330322116915531,0.990966350746594
3,NaiveAggressiveSpinLock,512,0,0,0,0,0.330322116915531,0.990966350746594
3,NaiveAggressiveSpinLock,2048,0,0,0,0.330322116915531,1.32128846766213,3.63354328607084
3,NaiveAggressiveSpinLock,8192,0,0,0,0.330322116915531,0.990966350746594,10.570307741297
4,NaiveAggressiveSpinLock,32,0,0,0,0.330322116915531,0.660644233831063,10.570307741297
4,NaiveAggressiveSpinLock,128,0,0,0,0.330322116915531,0.330322116915531,0.990966350746594
4,NaiveAggressiveSpinLock,512,0,0,0,0.330322116915531,0.660644233831063,1.65161058457766
4,NaiveAggressiveSpinLock,2048,0,0,0,0.330322116915531,1.65161058457766,6.2761202213951
4,NaiveAggressiveSpinLock,8192,0,0,0,0.330322116915531,1.32128846766213,11.8915962089591
5,NaiveAggressiveSpinLock,32,0,0,0.330322116915531,0.330322116915531,0.660644233831063,3.96386540298638
5,NaiveAggressiveSpinLock,128,0,0,0,0.330322116915531,1.98193270149319,5.94579810447956
5,NaiveAggressiveSpinLock,512,0,0,0.330322116915531,0.330322116915531,1.65161058457766,11.5612740920436
5,NaiveAggressiveSpinLock,2048,0,0,0.330322116915531,0.330322116915531,0.660644233831063,3.30322116915531
5,NaiveAggressiveSpinLock,8192,0,0,0.330322116915531,0.330322116915531,0.990966350746594,12.5522404427902
6,NaiveAggressiveSpinLock,32,0,0,0.330322116915531,0.330322116915531,1.65161058457766,6.2761202213951
6,NaiveAggressiveSpinLock,128,0,0,0,0.330322116915531,1.98193270149319,5.2851538706485
6,NaiveAggressiveSpinLock,512,0,0,0.330322116915531,0.330322116915531,0.990966350746594,2.31225481840872
6,NaiveAggressiveSpinLock,2048,0,0,0,0.330322116915531,2.31225481840872,8.25805292288828
6,NaiveAggressiveSpinLock,8192,0,0,0.330322116915531,0.330322116915531,2.64257693532425,12.8825625597057
7,NaiveAggressiveSpinLock,32,0,0,0.330322116915531,0.330322116915531,2.97289905223978,7.92773080597275
7,NaiveAggressiveSpinLock,128,0,0,0.330322116915531,0.330322116915531,2.64257693532425,6.93676445522616
7,NaiveAggressiveSpinLock,512,0,0,0.330322116915531,0.330322116915531,2.97289905223978,9.90966350746594
7,NaiveAggressiveSpinLock,2048,0,0,0.330322116915531,0.330322116915531,2.97289905223978,8.58837503980381
7,NaiveAggressiveSpinLock,8192,0,0,0.330322116915531,0.330322116915531,1.32128846766213,45.2541300174278
8,NaiveAggressiveSpinLock,32,0,0,0.330322116915531,0.330322116915531,2.31225481840872,7.26708657214169
8,NaiveAggressiveSpinLock,128,0,0,0.330322116915531,0.330322116915531,0.990966350746594,2.31225481840872
8,NaiveAggressiveSpinLock,512,0,0,0.330322116915531,0.330322116915531,1.98193270149319,5.61547598756403
8,NaiveAggressiveSpinLock,2048,0,0,0.330322116915531,0.330322116915531,3.30322116915531,13.8735289104523
8,NaiveAggressiveSpinLock,8192,0,0,0.330322116915531,0.330322116915531,2.64257693532425,12.5522404427902
9,NaiveAggressiveSpinLock,32,0,0,0.330322116915531,0.330322116915531,2.97289905223978,8.58837503980381
9,NaiveAggressiveSpinLock,128,0,0,0.330322116915531,0.330322116915531,2.97289905223978,32.0412453408065
9,NaiveAggressiveSpinLock,512,0,0,0.330322116915531,0.330322116915531,2.64257693532425,6.93676445522616
9,NaiveAggressiveSpinLock,2048,0,0,0.330322116915531,0.330322116915531,2.97289905223978,10.9006298582125
9,NaiveAggressiveSpinLock,8192,0,0,0.330322116915531,0.330322116915531,3.63354328607084,19.8193270149319
10,NaiveAggressiveSpinLock,32,0,0,0.330322116915531,0.330322116915531,3.96386540298638,10.2399856243815
10,NaiveAggressiveSpinLock,128,0,0,0.330322116915531,0.660644233831063,3.63354328607084,27.4167357039891
10,NaiveAggressiveSpinLock,512,0,0,0.330322116915531,0.660644233831063,4.29418751990191,11.5612740920436
10,NaiveAggressiveSpinLock,2048,0,0,0.330322116915531,0.660644233831063,3.96386540298638,17.1767500796076
10,NaiveAggressiveSpinLock,8192,0,0,0.330322116915531,0.330322116915531,4.29418751990191,16.5161058457766
11,NaiveAggressiveSpinLock,32,0,0,0.330322116915531,0.660644233831063,3.96386540298638,9.57934139055041
11,NaiveAggressiveSpinLock,128,0,0,0.330322116915531,0.660644233831063,2.97289905223978,8.25805292288828
11,NaiveAggressiveSpinLock,512,0,0,0.330322116915531,0.660644233831063,3.30322116915531,9.57934139055041
11,NaiveAggressiveSpinLock,2048,0,0,0.330322116915531,0.660644233831063,3.63354328607084,10.570307741297
11,NaiveAggressiveSpinLock,8192,0,0,0.330322116915531,0.660644233831063,3.30322116915531,14.2038510273678
12,NaiveAggressiveSpinLock,32,0,0,0.330322116915531,0.660644233831063,4.29418751990191,10.9006298582125
12,NaiveAggressiveSpinLock,128,0,0.330322116915531,0.330322116915531,0.660644233831063,2.97289905223978,7.26708657214169
12,NaiveAggressiveSpinLock,512,0,0.330322116915531,0.330322116915531,0.660644233831063,3.63354328607084,10.9006298582125
12,NaiveAggressiveSpinLock,2048,0,0.330322116915531,0.330322116915531,0.660644233831063,2.31225481840872,8.25805292288828
12,NaiveAggressiveSpinLock,8192,0,0,0.330322116915531,0.660644233831063,3.96386540298638,15.1948173781144
13,NaiveAggressiveSpinLock,32,0,0.330322116915531,0.330322116915531,0.660644233831063,2.64257693532425,9.90966350746594
13,NaiveAggressiveSpinLock,128,0,0.330322116915531,0.330322116915531,0.660644233831063,2.97289905223978,8.91869715671935
13,NaiveAggressiveSpinLock,512,0,0.330322116915531,0.330322116915531,0.660644233831063,2.31225481840872,6.60644233831063
13,NaiveAggressiveSpinLock,2048,0,0.330322116915531,0.330322116915531,0.660644233831063,2.97289905223978,10.570307741297
13,NaiveAggressiveSpinLock,8192,0,0.330322116915531,0.330322116915531,0.990966350746594,2.64257693532425,14.5341731442834
14,NaiveAggressiveSpinLock,32,0,0.330322116915531,0.330322116915531,0.990966350746594,3.30322116915531,8.58837503980381
14,NaiveAggressiveSpinLock,128,0,0.330322116915531,0.330322116915531,0.660644233831063,2.97289905223978,7.59740868905722
14,NaiveAggressiveSpinLock,512,0,0.330322116915531,0.330322116915531,0.660644233831063,3.63354328607084,8.25805292288828
14,NaiveAggressiveSpinLock,2048,0,0.330322116915531,0.330322116915531,0.990966350746594,2.97289905223978,9.90966350746594
14,NaiveAggressiveSpinLock,8192,0,0.330322116915531,0.330322116915531,0.660644233831063,2.64257693532425,14.8644952611989
15,NaiveAggressiveSpinLock,32,0,0.330322116915531,0.330322116915531,0.990966350746594,3.63354328607084,13.5432067935368
15,NaiveAggressiveSpinLock,128,0,0.330322116915531,0.330322116915531,0.660644233831063,3.30322116915531,11.2309519751281
15,NaiveAggressiveSpinLock,512,0,0.330322116915531,0.330322116915531,0.990966350746594,3.30322116915531,8.25805292288828
15,NaiveAggressiveSpinLock,2048,0,0.330322116915531,0.330322116915531,0.660644233831063,2.97289905223978,11.5612740920436
15,NaiveAggressiveSpinLock,8192,0,0.330322116915531,0.330322116915531,1.32128846766213,4.29418751990191,15.52513949503
16,NaiveAggressiveSpinLock,32,0,0.330322116915531,0.330322116915531,0.990966350746594,3.96386540298638,8.91869715671935
16,NaiveAggressiveSpinLock,128,0,0.330322116915531,0.330322116915531,0.990966350746594,3.63354328607084,9.24901927363488
16,NaiveAggressiveSpinLock,512,0,0.330322116915531,0.330322116915531,0.990966350746594,3.96386540298638,13.8735289104523
16,NaiveAggressiveSpinLock,2048,0,0.330322116915531,0.330322116915531,0.990966350746594,3.96386540298638,11.2309519751281
16,NaiveAggressiveSpinLock,8192,0,0.330322116915531,0.330322116915531,1.32128846766213,3.96386540298638,18.1677164303542
17,NaiveAggressiveSpinLock,32,0,0.330322116915531,0.660644233831063,1.32128846766213,4.29418751990191,14.2038510273678
17,NaiveAggressiveSpinLock,128,0,0.330322116915531,0.330322116915531,0.990966350746594,3.96386540298638,8.25805292288828
17,NaiveAggressiveSpinLock,512,0,0.330322116915531,0.330322116915531,1.32128846766213,4.29418751990191,9.90966350746594
17,NaiveAggressiveSpinLock,2048,0,0.330322116915531,0.660644233831063,1.65161058457766,4.29418751990191,11.5612740920436
17,NaiveAggressiveSpinLock,8192,0,0.330322116915531,0.660644233831063,1.32128846766213,3.96386540298638,21.140615482594
18,NaiveAggressiveSpinLock,32,0,0.330322116915531,0.660644233831063,1.65161058457766,4.95483175373297,28.7380241716512
18,NaiveAggressiveSpinLock,128,0,0.330322116915531,0.660644233831063,1.32128846766213,4.29418751990191,20.4799712487629
18,NaiveAggressiveSpinLock,512,0,0.330322116915531,0.660644233831063,1.32128846766213,4.62450963681744,9.24901927363488
18,NaiveAggressiveSpinLock,2048,0,0.330322116915531,0.330322116915531,0.990966350746594,3.96386540298638,13.2128846766213
18,NaiveAggressiveSpinLock,8192,0,0.330322116915531,0.660644233831063,1.98193270149319,4.95483175373297,19.1586827811008
19,NaiveAggressiveSpinLock,32,0,0.330322116915531,0.660644233831063,1.32128846766213,4.62450963681744,11.2309519751281
19,NaiveAggressiveSpinLock,128,0,0.330322116915531,0.660644233831063,1.32128846766213,4.95483175373297,13.2128846766213
19,NaiveAggressiveSpinLock,512,0,0.330322116915531,0.660644233831063,1.32128846766213,4.62450963681744,12.8825625597057
19,NaiveAggressiveSpinLock,2048,0,0.330322116915531,0.660644233831063,1.32128846766213,4.62450963681744,12.5522404427902
19,NaiveAggressiveSpinLock,8192,0,0.330322116915531,0.660644233831063,1.65161058457766,4.95483175373297,18.4980385472698
20,NaiveAggressiveSpinLock,32,0,0.330322116915531,0.660644233831063,1.65161058457766,4.95483175373297,10.9006298582125
20,NaiveAggressiveSpinLock,128,0,0.330322116915531,0.660644233831063,1.98193270149319,5.2851538706485,16.5161058457766
20,NaiveAggressiveSpinLock,512,0,0.330322116915531,0.660644233831063,1.65161058457766,5.2851538706485,11.5612740920436
20,NaiveAggressiveSpinLock,2048,0,0.330322116915531,0.660644233831063,1.65161058457766,5.2851538706485,12.5522404427902
20,NaiveAggressiveSpinLock,8192,0,0.330322116915531,0.660644233831063,1.98193270149319,5.2851538706485,112.970163985112
1,NaiveTestAndTestSpinLock,32,0,0,0,0,0,3.63354328607084
1,NaiveTestAndTestSpinLock,128,0,0,0,0,0,0
1,NaiveTestAndTestSpinLock,512,0,0,0,0,0,0.660644233831063
1,NaiveTestAndTestSpinLock,2048,0,0,0,0,0,0
1,NaiveTestAndTestSpinLock,8192,0,0,0,0,0,0
2,NaiveTestAndTestSpinLock,32,0,0,0,0,0,8.25805292288828
2,NaiveTestAndTestSpinLock,128,0,0,0,0,0,0.660644233831063
2,NaiveTestAndTestSpinLock,512,0,0,0,0,0.330322116915531,9.24901927363488
2,NaiveTestAndTestSpinLock,2048,0,0,0,0,0,3.30322116915531
2,NaiveTestAndTestSpinLock,8192,0,0,0,0,0,0.330322116915531
3,NaiveTestAndTestSpinLock,32,0,0,0,0,0,0.660644233831063
3,NaiveTestAndTestSpinLock,128,0,0,0,0,0,0.660644233831063
3,NaiveTestAndTestSpinLock,512,0,0,0,0,0,0.330322116915531
3,NaiveTestAndTestSpinLock,2048,0,0,0,0,0,8.58837503980381
3,NaiveTestAndTestSpinLock,8192,0,0,0,0,0,8.25805292288828
4,NaiveTestAndTestSpinLock,32,0,0,0,0,0,1.32128846766213
4,NaiveTestAndTestSpinLock,128,0,0,0,0,0,1.32128846766213
4,NaiveTestAndTestSpinLock,512,0,0,0,0,0,6.2761202213951
4,NaiveTestAndTestSpinLock,2048,0,0,0,0.330322116915531,0.330322116915531,1.32128846766213
4,NaiveTestAndTestSpinLock,8192,0,0,0,0,0.330322116915531,12.5522404427902
5,NaiveTestAndTestSpinLock,32,0,0,0,0,0,1.32128846766213
5,NaiveTestAndTestSpinLock,128,0,0,0,0,0.330322116915531,0.990966350746594
5,NaiveTestAndTestSpinLock,512,0,0,0,0,0,1.32128846766213
5,NaiveTestAndTestSpinLock,2048,0,0,0,0.330322116915531,0.330322116915531,4.62450963681744
5,NaiveTestAndTestSpinLock,8192,0,0,0,0.330322116915531,0.330322116915531,13.8735289104523
6,NaiveTestAndTestSpinLock,32,0,0,0,0,0.330322116915531,1.65161058457766
6,NaiveTestAndTestSpinLock,128,0,0,0,0,0.330322116915531,1.32128846766213
6,NaiveTestAndTestSpinLock,512,0,0,0,0,0,9.57934139055041
6,NaiveTestAndTestSpinLock,2048,0,0,0,0.330322116915531,0.330322116915531,2.97289905223978
6,NaiveTestAndTestSpinLock,8192,0,0,0,0,0.330322116915531,8.58837503980381
7,NaiveTestAndTestSpinLock,32,0,0,0,0,0.330322116915531,0.660644233831063
7,NaiveTestAndTestSpinLock,128,0,0,0,0,0.330322116915531,1.98193270149319
7,NaiveTestAndTestSpinLock,512,0,0,0,0,0,1.65161058457766
7,NaiveTestAndTestSpinLock,2048,0,0,0,0.330322116915531,0.330322116915531,10.2399856243815
7,NaiveTestAndTestSpinLock,8192,0,0,0.330322116915531,0.330322116915531,0.330322116915531,10.9006298582125
8,NaiveTestAndTestSpinLock,32,0,0,0,0,0.330322116915531,0.660644233831063
8,NaiveTestAndTestSpinLock,128,0,0,0,0,0.330322116915531,1.65161058457766
8,NaiveTestAndTestSpinLock,512,0,0,0,0,0,2.31225481840872
8,NaiveTestAndTestSpinLock,2048,0,0,0,0,0.330322116915531,3.30322116915531
8,NaiveTestAndTestSpinLock,8192,0,0,0,0.330322116915531,0.330322116915531,8.58837503980381
9,NaiveTestAndTestSpinLock,32,0,0,0,0,0.330322116915531,1.65161058457766
9,NaiveTestAndTestSpinLock,128,0,0,0,0,0.330322116915531,1.98193270149319
9,NaiveTestAndTestSpinLock,512,0,0,0,0,0,1.65161058457766
9,NaiveTestAndTestSpinLock,2048,0,0,0,0,0.330322116915531,2.64257693532425
9,NaiveTestAndTestSpinLock,8192,0,0,0,0.330322116915531,0.330322116915531,8.58837503980381
10,NaiveTestAndTestSpinLock,32,0,0,0,0,0.330322116915531,2.64257693532425
10,NaiveTestAndTestSpinLock,128,0,0,0,0,0.330322116915531,2.31225481840872
10,NaiveTestAndTestSpinLock,512,0,0,0,0,0.330322116915531,1.65161058457766
10,NaiveTestAndTestSpinLock,2048,0,0,0,0,0.330322116915531,3.63354328607084
10,NaiveTestAndTestSpinLock,8192,0,0,0,0,0.330322116915531,8.25805292288828
11,NaiveTestAndTestSpinLock,32,0,0,0,0,0.330322116915531,1.65161058457766
11,NaiveTestAndTestSpinLock,128,0,0,0,0,0.330322116915531,7.59740868905722
11,NaiveTestAndTestSpinLock,512,0,0,0,0,0.330322116915531,1.32128846766213
11,NaiveTestAndTestSpinLock,2048,0,0,0.330322116915531,0.330322116915531,0.330322116915531,20.8102933656785
11,NaiveTestAndTestSpinLock,8192,0,0,0,0,0.330322116915531,8.58837503980381
12,NaiveTestAndTestSpinLock,32,0,0,0,0,0.330322116915531,1.98193270149319
12,NaiveTestAndTestSpinLock,128,0,0,0,0,0.660644233831063,1.98193270149319
12,NaiveTestAndTestSpinLock,512,0,0,0,0,0.330322116915531,2.31225481840872
12,NaiveTestAndTestSpinLock,2048,0,0,0,0,0.330322116915531,4.62450963681744
12,NaiveTestAndTestSpinLock,8192,0,0,0,0,0.330322116915531,8.58837503980381
13,NaiveTestAndTestSpinLock,32,0,0,0,0,0.660644233831063,1.98193270149319
13,NaiveTestAndTestSpinLock,128,0,0,0,0,0.660644233831063,2.64257693532425
13,NaiveTestAndTestSpinLock,512,0,0,0,0,0.330322116915531,1.98193270149319
13,NaiveTestAndTestSpinLock,2048,0,0,0,0,0.330322116915531,2.97289905223978
13,NaiveTestAndTestSpinLock,8192,0,0,0,0,0,8.91869715671935
14,NaiveTestAndTestSpinLock,32,0,0,0,0,0.660644233831063,2.97289905223978
14,NaiveTestAndTestSpinLock,128,0,0,0,0,0.990966350746594,4.29418751990191
14,NaiveTestAndTestSpinLock,512,0,0,0,0,0.330322116915531,2.31225481840872
14,NaiveTestAndTestSpinLock,2048,0,0,0,0,0.330322116915531,13.2128846766213
14,NaiveTestAndTestSpinLock,8192,0,0,0,0,0.330322116915531,8.25805292288828
15,NaiveTestAndTestSpinLock,32,0,0,0,0,0.990966350746594,2.64257693532425
